"event-id","visible","timestamp","location-long","location-lat","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","MODIS Land VCF 250m Yearly Terra Percent Non-Tree Vegetation","Movebank Orographic Uplift (from ASTER DEM and NARR)"
"8996267041","true","2018-02-19 05:00:00.000","31.02","-6.7005","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267042","true","2018-02-19 09:00:00.000","30.734","-6.84367","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267043","true","2018-02-19 10:00:00.000","30.73383","-6.8435","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267044","true","2018-02-20 08:00:00.000","30.73383","-6.84367","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267045","true","2018-02-20 09:00:00.000","30.74767","-6.751","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267046","true","2018-02-20 10:00:00.000","31.0685","-6.70283","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267047","true","2018-02-20 11:00:00.000","31.33433","-6.712","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267048","true","2018-02-20 12:00:00.000","31.55267","-6.97383","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267049","true","2018-02-20 13:00:00.000","31.6215","-7.15183","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267050","true","2018-02-20 14:00:00.000","31.62433","-7.1505","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267051","true","2018-02-20 15:00:00.000","31.62433","-7.15033","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267052","true","2018-02-21 09:00:00.000","31.25383","-6.986","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267053","true","2018-02-21 10:00:00.000","31.16033","-6.95267","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267054","true","2018-02-21 11:00:00.000","30.82733","-6.861","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267055","true","2018-02-21 12:00:00.000","30.71783","-6.8445","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267056","true","2018-02-22 10:00:00.000","31.0655","-6.67633","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267057","true","2018-02-22 11:00:00.000","30.842","-6.8785","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267058","true","2018-02-22 12:00:00.000","31.067","-6.96667","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267059","true","2018-02-22 13:00:00.000","31.16933","-7.01017","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267060","true","2018-02-22 14:00:00.000","31.16933","-7.01","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267061","true","2018-02-22 15:00:00.000","31.17883","-7.00467","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267062","true","2018-02-22 16:00:00.000","31.17883","-7.00483","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267063","true","2018-02-24 08:00:00.000","30.96167","-6.75917","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267064","true","2018-02-24 09:00:00.000","30.8335","-6.91383","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267065","true","2018-02-24 13:00:00.000","31.10633","-6.725","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267066","true","2018-02-25 08:00:00.000","31.204","-6.78867","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267067","true","2018-02-25 16:00:00.000","31.20567","-6.78933","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267068","true","2018-02-26 07:00:00.000","31.20383","-6.7885","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267069","true","2018-02-26 08:00:00.000","31.20367","-6.78867","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267070","true","2018-02-26 09:00:00.000","31.14767","-6.7575","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267071","true","2018-02-26 10:00:00.000","31.163","-6.78117","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267072","true","2018-02-26 11:00:00.000","30.96617","-6.66917","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267073","true","2018-02-26 12:00:00.000","31.20617","-6.78883","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267074","true","2018-02-27 10:00:00.000","31.029","-6.90233","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267075","true","2018-02-27 11:00:00.000","30.86817","-6.84617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267076","true","2018-02-28 10:00:00.000","30.774","-6.925","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267077","true","2018-02-28 11:00:00.000","30.93567","-7.06983","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267078","true","2018-02-28 12:00:00.000","31.23233","-6.9915","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267079","true","2018-02-28 13:00:00.000","31.214","-6.95067","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267080","true","2018-02-28 14:00:00.000","31.21383","-6.95067","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267081","true","2018-02-28 15:00:00.000","31.21383","-6.9505","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267082","true","2018-03-01 08:00:00.000","31.213","-6.949","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267083","true","2018-03-01 09:00:00.000","31.21083","-6.947","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267084","true","2018-03-01 10:00:00.000","31.21083","-6.94683","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267085","true","2018-03-01 16:00:00.000","31.21917","-6.94467","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267086","true","2018-03-02 09:00:00.000","31.0155","-6.71183","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267087","true","2018-03-02 10:00:00.000","30.95167","-6.855","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267088","true","2018-03-02 11:00:00.000","31.1805","-6.97733","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267089","true","2018-03-02 12:00:00.000","31.224","-7.03383","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267090","true","2018-03-02 13:00:00.000","31.181","-7.00983","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267091","true","2018-03-02 14:00:00.000","31.16033","-6.98333","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267092","true","2018-03-02 15:00:00.000","31.15833","-6.98367","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267093","true","2018-03-03 05:00:00.000","31.15783","-6.98367","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267094","true","2018-03-03 06:00:00.000","31.1655","-6.99267","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267095","true","2018-03-03 07:00:00.000","31.1735","-6.99567","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267096","true","2018-03-03 08:00:00.000","31.17383","-6.996","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267097","true","2018-03-03 09:00:00.000","31.173","-6.9955","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267098","true","2018-03-03 10:00:00.000","31.14233","-6.95317","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267099","true","2018-03-03 11:00:00.000","30.97667","-6.93517","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267100","true","2018-03-03 12:00:00.000","30.97683","-6.93517","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267101","true","2018-03-04 09:00:00.000","30.74117","-6.84917","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267102","true","2018-03-04 13:00:00.000","30.749","-6.83383","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267103","true","2018-03-04 14:00:00.000","30.74883","-6.83367","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267104","true","2018-03-05 10:00:00.000","30.69233","-6.76417","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267105","true","2018-03-06 09:00:00.000","30.67767","-6.8305","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267106","true","2018-03-06 10:00:00.000","30.7055","-6.86483","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267107","true","2018-03-06 11:00:00.000","30.899","-6.87767","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267108","true","2018-03-06 15:00:00.000","30.89667","-6.87783","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267109","true","2018-03-07 12:00:00.000","30.8775","-6.83017","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267110","true","2018-03-08 06:00:00.000","30.877","-6.8305","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267111","true","2018-03-08 07:00:00.000","30.77083","-6.844","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267112","true","2018-03-09 10:00:00.000","31.1695","-6.99133","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267113","true","2018-03-09 11:00:00.000","31.08817","-6.991","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267114","true","2018-03-09 16:00:00.000","31.089","-6.99","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267115","true","2018-03-10 05:00:00.000","31.08867","-6.99033","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267116","true","2018-03-10 06:00:00.000","31.0885","-6.99017","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267117","true","2018-03-10 07:00:00.000","31.08833","-6.99033","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267118","true","2018-03-10 08:00:00.000","31.0235","-6.9365","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267119","true","2018-03-10 09:00:00.000","30.90483","-6.86133","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267120","true","2018-03-11 12:00:00.000","31.14233","-6.88367","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267121","true","2018-03-11 13:00:00.000","31.12067","-6.7125","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267122","true","2018-03-11 14:00:00.000","31.1115","-6.72133","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267123","true","2018-03-11 15:00:00.000","31.11133","-6.721","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267124","true","2018-03-11 16:00:00.000","31.1115","-6.721","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267125","true","2018-03-12 08:00:00.000","31.063","-6.68683","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267126","true","2018-03-12 09:00:00.000","31.05483","-6.60967","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267127","true","2018-03-12 10:00:00.000","30.96617","-6.66417","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267128","true","2018-03-12 11:00:00.000","30.88283","-6.77517","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267129","true","2018-03-12 12:00:00.000","30.802","-6.8315","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267130","true","2018-03-12 13:00:00.000","30.802","-6.83133","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267131","true","2018-03-12 14:00:00.000","30.80217","-6.8315","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267132","true","2018-03-13 09:00:00.000","31.18383","-6.63833","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267133","true","2018-03-13 10:00:00.000","31.31583","-6.6745","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267134","true","2018-03-13 11:00:00.000","31.314","-6.67383","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267135","true","2018-03-13 12:00:00.000","31.31383","-6.67383","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267136","true","2018-03-13 13:00:00.000","31.31317","-6.67383","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267137","true","2018-03-13 14:00:00.000","31.31217","-6.6775","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267138","true","2018-03-13 15:00:00.000","31.313","-6.67883","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267139","true","2018-03-13 16:00:00.000","31.314","-6.6785","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267140","true","2018-03-14 06:00:00.000","31.31217","-6.67467","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267141","true","2018-03-14 07:00:00.000","31.18567","-6.73333","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267142","true","2018-03-14 08:00:00.000","30.89967","-6.76617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267143","true","2018-03-14 09:00:00.000","30.7415","-6.8435","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267144","true","2018-03-14 10:00:00.000","30.739","-6.893","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267145","true","2018-03-14 11:00:00.000","31.06583","-7.00217","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267146","true","2018-03-14 12:00:00.000","31.19767","-6.76733","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267147","true","2018-03-14 13:00:00.000","31.36583","-6.77817","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267148","true","2018-03-14 14:00:00.000","31.36567","-6.778","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267149","true","2018-03-14 15:00:00.000","31.367","-6.77733","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267150","true","2018-03-14 16:00:00.000","31.367","-6.7775","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267151","true","2018-03-15 09:00:00.000","30.8025","-6.72433","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267152","true","2018-03-15 10:00:00.000","30.65517","-6.54017","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267153","true","2018-03-15 11:00:00.000","30.9065","-6.61483","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267154","true","2018-03-15 12:00:00.000","30.77017","-6.82617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267155","true","2018-03-17 09:00:00.000","31.01867","-6.72133","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267156","true","2018-03-17 10:00:00.000","31.21817","-6.81833","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267157","true","2018-03-17 11:00:00.000","31.1175","-7.00833","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267158","true","2018-03-17 12:00:00.000","30.91567","-6.8455","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267159","true","2018-03-17 13:00:00.000","30.724","-6.846","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267160","true","2018-03-17 14:00:00.000","30.72983","-6.85133","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267161","true","2018-03-18 11:00:00.000","31.15667","-7.01083","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267162","true","2018-03-18 12:00:00.000","31.26","-6.954","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267163","true","2018-03-19 08:00:00.000","31.13733","-7.00617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267164","true","2018-03-19 09:00:00.000","30.923","-6.78667","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267165","true","2018-03-21 09:00:00.000","30.97333","-6.7635","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267166","true","2018-03-21 10:00:00.000","30.9785","-6.75","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267167","true","2018-03-21 11:00:00.000","30.97783","-6.75617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267168","true","2018-03-21 12:00:00.000","30.97783","-6.75633","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267169","true","2018-03-21 13:00:00.000","30.9775","-6.75667","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267170","true","2018-03-21 14:00:00.000","30.9775","-6.75683","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267171","true","2018-03-22 07:00:00.000","31.00083","-6.6675","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267172","true","2018-03-22 08:00:00.000","31.07833","-6.68517","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267173","true","2018-03-22 09:00:00.000","31.12683","-6.67817","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267174","true","2018-03-22 10:00:00.000","31.12617","-6.67817","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267175","true","2018-03-22 11:00:00.000","30.979","-6.757","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267176","true","2018-03-22 12:00:00.000","30.97867","-6.75667","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267177","true","2018-03-24 09:00:00.000","31.15333","-6.7255","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267178","true","2018-03-24 10:00:00.000","31.186","-7.00783","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267179","true","2018-03-24 11:00:00.000","31.186","-7.0085","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267180","true","2018-03-24 12:00:00.000","30.99633","-6.95317","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267181","true","2018-03-25 09:00:00.000","30.946","-6.6865","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267182","true","2018-03-25 10:00:00.000","30.7045","-6.83617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267183","true","2018-03-25 11:00:00.000","30.70683","-6.83783","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267184","true","2018-03-25 12:00:00.000","30.75717","-7.04983","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267185","true","2018-03-25 13:00:00.000","30.93583","-7.162","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267186","true","2018-03-25 14:00:00.000","30.94383","-7.19483","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267187","true","2018-03-25 15:00:00.000","30.94383","-7.19467","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267188","true","2018-03-26 08:00:00.000","31.16383","-6.955","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267189","true","2018-03-26 09:00:00.000","31.164","-6.9545","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267190","true","2018-03-26 10:00:00.000","31.21","-6.892","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267191","true","2018-03-27 10:00:00.000","31.20983","-6.89217","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267192","true","2018-03-27 11:00:00.000","31.20983","-6.892","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267193","true","2018-03-27 12:00:00.000","31.03183","-6.8005","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267194","true","2018-03-27 13:00:00.000","31.0115","-6.76533","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267195","true","2018-03-27 14:00:00.000","31.01167","-6.7655","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267196","true","2018-03-27 15:00:00.000","31.01167","-6.76533","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267197","true","2018-03-28 10:00:00.000","31.0925","-6.6555","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267198","true","2018-03-28 11:00:00.000","31.0605","-6.669","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267199","true","2018-03-28 12:00:00.000","30.81033","-6.80533","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267200","true","2018-03-30 10:00:00.000","31.19017","-6.689","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267201","true","2018-03-30 11:00:00.000","31.21217","-6.63933","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267202","true","2018-03-30 15:00:00.000","31.213","-6.64217","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267203","true","2018-03-30 16:00:00.000","31.21433","-6.64267","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267204","true","2018-03-31 09:00:00.000","31.16017","-6.83817","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267205","true","2018-03-31 10:00:00.000","30.93583","-6.75467","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267206","true","2018-03-31 11:00:00.000","31.08833","-7.01633","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267207","true","2018-03-31 12:00:00.000","31.16683","-7.01817","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267208","true","2018-03-31 16:00:00.000","31.16533","-7.01467","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267209","true","2018-04-02 09:00:00.000","30.884","-7.0615","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267210","true","2018-04-02 10:00:00.000","31.16017","-7.00183","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267211","true","2018-04-02 11:00:00.000","31.34767","-7.02317","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267212","true","2018-04-02 12:00:00.000","31.28467","-6.93083","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267213","true","2018-04-02 13:00:00.000","31.22","-6.92733","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267214","true","2018-04-04 15:00:00.000","30.97933","-6.761","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267215","true","2018-04-04 16:00:00.000","30.97917","-6.761","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267216","true","2018-04-05 07:00:00.000","31.05067","-6.71033","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267217","true","2018-04-05 08:00:00.000","31.10167","-6.6745","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267218","true","2018-04-05 09:00:00.000","30.91033","-6.82","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267219","true","2018-04-05 10:00:00.000","30.91083","-6.81683","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267220","true","2018-04-05 11:00:00.000","30.82017","-6.86317","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267221","true","2018-04-06 10:00:00.000","30.79267","-6.795","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267222","true","2018-04-07 09:00:00.000","31.009","-6.72367","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267223","true","2018-04-07 10:00:00.000","31.21433","-6.61133","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267224","true","2018-04-07 11:00:00.000","31.22483","-6.59617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267225","true","2018-04-07 12:00:00.000","31.225","-6.59733","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267226","true","2018-04-07 16:00:00.000","31.22367","-6.59333","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267227","true","2018-04-08 10:00:00.000","31.22667","-6.6215","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267228","true","2018-04-08 11:00:00.000","31.233","-6.60617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267229","true","2018-04-08 12:00:00.000","31.219","-6.59183","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267230","true","2018-04-08 13:00:00.000","31.21883","-6.59167","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267231","true","2018-04-09 09:00:00.000","30.78967","-6.81767","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267232","true","2018-04-10 11:00:00.000","31.102","-6.67033","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267233","true","2018-04-10 12:00:00.000","30.70933","-6.8365","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267234","true","2018-04-12 13:00:00.000","30.95733","-6.769","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267235","true","2018-04-12 14:00:00.000","30.9575","-6.768","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267236","true","2018-04-13 10:00:00.000","31.154","-7.01083","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267237","true","2018-04-13 11:00:00.000","31.08817","-6.85683","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267238","true","2018-04-13 12:00:00.000","31.18883","-6.58883","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267239","true","2018-04-13 13:00:00.000","31.08717","-6.65217","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267240","true","2018-04-13 14:00:00.000","31.08733","-6.65217","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267241","true","2018-04-13 15:00:00.000","31.08717","-6.652","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267242","true","2018-04-14 08:00:00.000","30.96583","-6.71883","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267243","true","2018-04-15 13:00:00.000","30.73483","-6.87483","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267244","true","2018-04-16 05:00:00.000","30.73467","-6.87467","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267245","true","2018-04-16 06:00:00.000","30.73467","-6.87483","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267246","true","2018-04-17 09:00:00.000","30.99833","-6.81433","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267247","true","2018-04-17 10:00:00.000","30.76","-6.938","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267248","true","2018-04-17 14:00:00.000","30.73067","-6.85217","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267249","true","2018-04-17 15:00:00.000","30.7305","-6.85233","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267250","true","2018-04-18 09:00:00.000","30.89183","-6.7595","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267251","true","2018-04-18 10:00:00.000","30.9385","-6.7465","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267252","true","2018-04-18 11:00:00.000","30.93883","-6.746","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267253","true","2018-04-19 09:00:00.000","31.22633","-6.6565","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267254","true","2018-04-19 10:00:00.000","31.1665","-6.7825","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267255","true","2018-04-19 11:00:00.000","31.226","-7.01333","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267256","true","2018-04-19 12:00:00.000","31.23083","-6.82233","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267257","true","2018-04-19 13:00:00.000","31.22983","-6.82267","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267258","true","2018-04-20 08:00:00.000","30.87617","-6.777","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267259","true","2018-04-21 14:00:00.000","30.87583","-6.82783","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267260","true","2018-04-22 09:00:00.000","31.16617","-6.66133","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267261","true","2018-04-22 10:00:00.000","31.18833","-6.93733","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267262","true","2018-04-22 11:00:00.000","30.76867","-6.83467","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267263","true","2018-04-23 10:00:00.000","30.944","-6.73783","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267264","true","2018-04-23 11:00:00.000","30.78033","-6.79967","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267265","true","2018-04-24 10:00:00.000","31.15783","-6.62617","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267266","true","2018-04-24 11:00:00.000","30.99667","-6.7305","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267267","true","2018-04-25 08:00:00.000","30.99417","-6.729","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267268","true","2018-04-27 08:00:00.000","30.9805","-6.8555","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267269","true","2018-04-27 09:00:00.000","31.20367","-6.96033","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267270","true","2018-04-27 10:00:00.000","31.21367","-6.95033","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267271","true","2018-04-27 11:00:00.000","30.90183","-6.8375","gps","","33017","33017","step selection corinne","NaN","NaN"
"8996267272","true","2018-04-29 09:00:00.000","31.23867","-6.60733","gps","","33017","33017","step selection corinne","NaN","NaN"
